"date","time","DOY","SWin","SWout","LWin","LWout","Rr","Rn","RH","PPFD","PPFDr","P_rain","SHF","Ts","SWC","LE","co2_flux","h2o_flux","ET","(z-d)/L","T*","v_var","w/co2_cov","w/h2o_cov","w/ch4_cov","FCH4","Ta","Tc","datetime"
"2023-06-15","18:00",166.7498,54.8,11.61,410.5,463.2,0.211,-9.49,42.0509,94,6.469,0,13.075,286.2504,0.1965,"47.9047","-0.761494","1.09370","0.708719E-01","0.612401E-02","0.292141E-01","0.435758","-0.561161E-03","1.00727","0.932734E-06",0.000319664,299.892,300.77,2023-06-15 18:00:00
"2023-06-15","19:00",166.7915,6.878,2.816,366.6,437.7,-9999,-67.05,56.6934,15.62,1.005,0,6.8835,285.6912,0.202916666666667,"19.4910","2.72404","0.442571","0.286786E-01","0.383658E-02","0.284587E-01","0.833047","0.296193E-02","0.417813","0.123473E-05",-0.00228621,295.866,296.41,2023-06-15 19:00:00
"2023-06-15","19:30",166.8123,0,0.729,359.9,430.9,-9999,-75.03,58.8636,0.67,0.009,0,3.8725,285.4112,0.196458333333333,"11.3353","4.10917","0.257059","0.166574E-01","0.510784E-02","0.277342E-01","0.521382","0.422627E-02","0.253119","0.116915E-05",-0.00207958,294.949,295.19,2023-06-15 19:30:00
"2023-06-15","20:00",166.8332,0,0.39,353.1,423.3,-9999,-74.52,61.9412,-0.014,-0.054,0,1.121,285.1808,0.202791666666667,"4.89610","5.02916","0.110929","0.718820E-02","0.571832E-02","0.340046E-01","0.540692","0.526493E-02","0.128395","0.916193E-05",0.00657627,293.492,293.89,2023-06-15 20:00:00
"2023-06-15","20:30",166.854,0,0.225,344.2,414.8,-9999,-74.83,64.7744,-0.027,-0.058,0,-1.2625,284.938,0.199,"10.4396","4.71467","0.236194","0.153054E-01","0.224065E-02","0.155960E-01","0.594954","0.453835E-02","0.223585","0.177091E-05",0.000176525,291.861,292.46,2023-06-15 20:30:00
"2023-06-15","21:00",166.8748,0,0.398,336.1,406.6,-9999,-74.4,67.067,-0.032,-0.055,0,-3.483,284.6788,0.20375,"7.97199","3.47106","0.180078","0.116691E-01","0.249311E-02","0.169295E-01","0.720824","0.344675E-02","0.172889","0.814949E-05",0.00805283,290.209,291.02,2023-06-15 21:00:00
"2023-06-15","21:30",166.8956,0,0.475,331,400.7,-9999,-73.48,68.0106,-0.033,-0.046,0,-5.707,284.438,0.202625,"15.2945","4.10631","0.344942","0.223522E-01","0.694964E-03","0.689956E-02","0.981941","0.371433E-02","0.307938","0.427256E-05",0.0050473,289.133,289.99,2023-06-15 21:30:00
"2023-06-15","22:00",166.9165,0,0.529,327.8,395.8,-9999,-71.9,68.9244,-0.031,-0.029,0,-7.7375,284.2124,0.195416666666667,"11.5678","4.26760","0.260617","0.168880E-01","0.125955E-02","0.125961E-01","1.02263","0.405747E-02","0.239013","0.237233E-05",0.00104976,288.238,289.15,2023-06-15 22:00:00
"2023-06-15","22:30",166.9373,0,0.736,326.6,392.5,-9999,-69.78,68.9492,-0.025,-0.03,0,-9.434,283.9996,0.203125,"15.6545","3.83474","0.352382","0.228343E-01","0.116740E-02","0.104986E-01","0.849590","0.358104E-02","0.318063","0.686061E-05",0.00769902,287.567,288.54,2023-06-15 22:30:00
"2023-06-15","23:00",166.9581,0,0.513,324.2,389.4,-9999,-68.53,64.1263,-0.028,-0.028,0,-10.92,283.8212,0.19575,"30.5198","5.43040","0.686564","0.444894E-01","0.128267E-02","0.119563E-01","0.880783","0.496520E-02","0.617448","0.174358E-05",0.00171039,287.081,287.89,2023-06-15 23:00:00
"2023-06-15","23:30",166.979,0,0.648,322.1,386.5,-9999,-68.1,64.4476,-0.023,-0.021,0,-12.1815,283.642,0.197708333333333,"27.1063","4.46872","0.609494","0.394952E-01","0.159272E-02","0.194030E-01","1.31861","0.431670E-02","0.541676","0.421784E-05",0.0025464,286.549,287.4,2023-06-15 23:30:00
"2023-06-16","00:00",167,0,0.845,320.6,384.2,-9999,-67.76,67.4111,-0.02,-0.022,0,-13.04,283.4784,0.197541666666667,"11.5311","3.97636","0.259145","0.167926E-01","0.274371E-02","0.245516E-01","0.829857","0.415412E-02","0.246114","0.110104E-05",-0.00293125,286.102,287.05,2023-06-16
"2023-06-16","00:30",167.0208,0,1.018,320,382.9,-9999,-66.9,69.5605,-0.025,-0.023,0,-13.615,283.3532,0.202,"7.93669","3.29436","0.178286","0.115529E-01","0.463278E-02","0.171751E-01","0.321382","0.330293E-02","0.170999","0.299290E-05",0.00204045,285.802,286.79,2023-06-16 00:30:00
"2023-06-16","01:00",167.0416,0,0.877,327,382.5,-9999,-59.01,68.2815,-0.025,-0.02,0,-14.055,283.2052,0.202916666666667,"3.74363","3.47269","0.840717E-01","0.544784E-02","0.596904E-02","0.235482E-01","0.373315","0.364006E-02","0.879425E-01","0.102664E-05",-0.00170238,285.676,286.75,2023-06-16 01:00:00
"2023-06-16","01:30",167.0624,0,0.807,322.2,380.6,-9999,-62.14,68.7234,-0.022,-0.019,0,-14.35,283.1056,0.202875,"10.3790","3.43892","0.233061","0.151023E-01","0.331908E-02","0.122637E-01","0.427919","0.330158E-02","0.217206","-0.911256E-06",-0.00211765,285.385,286.38,2023-06-16 01:30:00
"2023-06-16","02:00",167.0833,0,1.112,322,379.1,-9999,-61.11,72.0197,-0.016,-0.018,0,-14.515,282.984,0.202625,"5.04492","3.25942","0.113252","0.733870E-02","0.319962E-02","0.109019E-01","0.367303","0.316716E-02","0.108426","0.145688E-05",0.000788157,285.031,286.12,2023-06-16 02:00:00
"2023-06-16","02:30",167.1041,0,0.954,326.7,379.1,-9999,-55.71,72.005,-0.023,-0.013,0,-14.705,282.8592,0.202625,"9.24962","3.26327","0.207570","0.134505E-01","0.137501E-01","0.265520E-01","0.224030","0.334831E-02","0.201095","0.266837E-05",0.00145262,284.966,286.13,2023-06-16 02:30:00
"2023-06-16","03:00",167.1249,0,0.901,322,377.4,-9999,-58.76,72.9922,-0.019,-0.02,0,-14.785,282.7648,0.19475,"6.50220","3.06227","0.145912","0.945511E-02","0.480249E-02","0.167435E-01","0.372647","0.307305E-02","0.140300","0.135915E-05",-1.41899e-05,284.721,285.77,2023-06-16 03:00:00
"2023-06-16","03:30",167.1458,0,0.877,334.8,378.4,-9999,-46.44,74.1223,0.002,-0.031,0,-14.89,282.66,0.202083333333333,"7.83733","2.94357","0.175829","0.113937E-01","0.348507E-02","0.154663E-01","0.369166","0.296259E-02","0.167532","0.139384E-05",2.10915e-05,284.667,286.06,2023-06-16 03:30:00
"2023-06-16","04:00",167.1666,0.475,1.215,328.1,376.8,-9999,-50.24,74.5571,3.293,0.191,0,-14.86,282.5712,0.194958333333333,"7.68176","2.72034","0.172343","0.111678E-01","0.256290E-02","0.686340E-02","0.255624","0.257702E-02","0.161313","0.445033E-06",0.000285725,284.56,285.68,2023-06-16 04:00:00
"2023-06-16","04:30",167.1874,15.73,5.144,328.9,376.2,0.357,-36.64,75.1027,29.65,1.929,0,-14.775,282.4764,0.1955,"8.58344","3.05544","0.192542","0.124767E-01","0.316498E-02","0.122487E-01","0.424993","0.296827E-02","0.180349","0.105325E-05",0.000220915,284.405,285.54,2023-06-16 04:30:00
"2023-06-16","05:00",167.2083,50.31,13.23,336,377.9,0.264,-4.797,74.732,87.1,6.131,0,-14.73,282.3888,0.202166666666667,"8.70473","2.26222","0.195234","0.126512E-01","0.194004E-02","0.830281E-02","0.395708","0.217110E-02","0.181068","-0.116216E-05",-0.00211713,284.473,285.92,2023-06-16 05:00:00
"2023-06-16","05:30",167.2291,107.7,28.71,307.5,380,0.265,6.422,74.8449,190,13.52,0,-14.415,282.354,0.202166666666667,"11.7199","0.723604","0.262890","0.170353E-01","-0.147923E-02","-0.644004E-02","0.543678","0.427667E-03","0.235290","0.130565E-05",0.00332103,284.49,286.36,2023-06-16 05:30:00
"2023-06-16","06:00",167.2499,157.1,37.37,321.9,384.9,0.236,56.8,77.4941,288.2,20.66,0,-13.67,282.3396,0.193125,"17.6283","-2.66883","0.395459","0.256258E-01","-0.495886E-02","-0.359522E-01","0.896134","-0.353446E-02","0.329995","-0.109855E-04",-0.00551589,284.507,287.5,2023-06-16 06:00:00
"2023-06-16","06:30",167.2707,175.7,36.16,348.9,390.2,0.206,98.3,81.9018,315,22.26,0,-12.325,282.4176,0.194375,"2.02437","-5.57908","0.454180E-01","0.294309E-02","-0.133281E-01","-0.839770E-01","0.923449","-0.726839E-02","-0.161067E-01","-0.152285E-04",-0.00370598,284.576,288.79,2023-06-16 06:30:00
"2023-06-16","07:00",167.2916,253.7,53.36,352.6,397.6,0.21,155.4,80.1529,447.2,31.93,0,-10.204,282.5228,0.202125,"15.8953","-6.27052","0.356674","0.231125E-01","-0.153151E-01","-0.108215","0.951516","-0.871397E-02","0.243647","-0.143578E-04",0.00350636,285.19,290.39,2023-06-16 07:00:00
"2023-06-16","07:30",167.3124,313.2,65.31,362.3,405.7,0.209,204.4,77.973,556.3,39.78,0,-7.421,282.6952,0.201708333333333,"20.5722","-7.84803","0.461931","0.299331E-01","-0.180989E-01","-0.139368","1.36958","-0.111430E-01","0.309950","-0.141920E-04",0.0108439,285.899,292.1,2023-06-16 07:30:00
"2023-06-16","08:00",167.3332,383.7,82.9,361.6,415,0.219,247.4,75.9647,695.4,50.04,0,-4.216,282.87,0.202291666666667,"29.4097","-9.53766","0.660858","0.428236E-01","-0.265665E-01","-0.183514","1.02197","-0.135970E-01","0.457839","-0.286826E-04",6.56821e-05,286.706,293.97,2023-06-16 08:00:00
"2023-06-16","08:30",167.3541,600,127.6,329.1,432,0.212,369.6,72.3184,1083,79.91,0,-0.565,283.1236,0.202208333333333,"37.9235","-12.7264","0.852929","0.552698E-01","-0.397796E-01","-0.237003","1.02404","-0.175626E-01","0.607265","-0.365014E-04",-0.00224625,287.874,297.31,2023-06-16 08:30:00
"2023-06-16","09:00",167.3749,679,139.4,319.5,443.6,0.204,415.5,69.9941,1259,92.5,0,4.775,283.4884,0.194791666666667,"63.6622","-18.1979","1.43357","0.928956E-01","-0.433295E-01","-0.327032","1.73765","-0.257245E-01","1.02901","-0.558015E-04",-0.00271052,288.739,299.64,2023-06-16 09:00:00
"2023-06-16","09:30",167.3957,751.3,151.7,320.3,452.3,0.2,467.5,68.1843,1382,101.1,0,10.8825,283.8948,0.200916666666667,"56.5629","-16.2575","1.27478","0.826058E-01","-0.336122E-01","-0.283034","1.72309","-0.230219E-01","0.901969","-0.493120E-04",-0.000764886,289.471,301.25,2023-06-16 09:30:00
"2023-06-16","10:00",167.4165,833,162.3,320.1,464.6,0.194,526.3,65.5392,1560,113.4,0,16.82,284.2372,0.201791666666667,"89.5693","-23.7849","2.02007","0.130900","-0.379939E-01","-0.365155","1.64229","-0.326546E-01","1.46605","-0.776972E-04",-0.0135806,290.411,303.51,2023-06-16 10:00:00
"2023-06-16","10:30",167.4374,894,172.6,333.6,477.6,0.192,577.4,62.8149,1660,120,0,22.645,284.6412,0.202375,"100.804","-23.6427","2.27567","0.147463","-0.376386E-01","-0.357220","2.09636","-0.324410E-01","1.71215","-0.737269E-04",-0.0102993,291.336,305.95,2023-06-16 10:30:00
"2023-06-16","11:00",167.4582,888,165.1,333.7,484.3,0.184,572.2,60.1407,1662,119.9,0,28.99,285.1216,0.202708333333333,"112.336","-23.8610","2.53850","0.164495","-0.670533E-01","-0.440336","1.84992","-0.332317E-01","1.95439","-0.689262E-04",-0.00115759,292.179,307.14,2023-06-16 11:00:00
"2023-06-16","11:30",167.479,952,174.4,337.3,496.3,0.181,618.8,57.7582,1803,129.6,0,33.905,285.48,0.20225,"117.040","-22.9801","2.64672","0.171507","-0.712488E-01","-0.450309","1.70935","-0.326401E-01","2.06591","-0.658550E-04",0.00274865,292.791,309.43,2023-06-16 11:30:00
"2023-06-16","12:00",167.4999,875,156.3,350.9,498.9,0.176,571,55.6598,1654,118,0,38.175,285.978,0.2025,"112.320","-20.1097","2.54174","0.164705","-0.120229","-0.470953","1.33426","-0.282979E-01","2.04814","-0.586232E-04",-0.00264307,293.505,309.74,2023-06-16 12:00:00
"2023-06-16","12:30",167.5207,832,148.3,357.7,498.1,0.175,543.4,54.0454,1573,111.4,0,41.04,286.358,0.202666666666667,"130.907","-23.7198","2.96483","0.192121","-0.115232","-0.501011","1.09202","-0.332790E-01","2.43249","-0.688059E-04",-0.00667815,294.122,309.44,2023-06-16 12:30:00
"2023-06-16","13:00",167.5415,736.7,131,362.2,496.6,0.174,471.3,52.5059,1385,97.4,0,41.93,286.654,0.201166666666667,"128.346","-21.0272","2.90827","0.188456","-0.117450","-0.456020","1.42201","-0.291191E-01","2.41373","-0.575783E-04",-0.00325771,294.488,308.99,2023-06-16 13:00:00
"2023-06-16","13:30",167.5624,866,153.7,346.5,501.4,0.176,557.7,51.0227,1619,113.6,0,41.405,286.7936,0.202125,"125.262","-20.0266","2.83961","0.184007","-0.190060","-0.513651","1.50217","-0.279364E-01","2.39396","-0.543446E-04",-0.00300621,295.008,309.82,2023-06-16 13:30:00
"2023-06-16","14:00",167.5832,840,150.2,343.8,503,0.179,530.3,49.4768,1547,108.4,0,41.96,287.2268,0.201666666666667,"153.949","-24.3451","3.49147","0.226247","-0.737986E-01","-0.403783","1.47329","-0.326156E-01","2.92594","-0.663804E-04",-0.0100246,295.532,310.11,2023-06-16 14:00:00
"2023-06-16","14:30",167.604,766,138.5,343.6,498.8,0.181,472.3,49.0373,1397,97.7,0,42.97,287.4844,0.195291666666667,"156.186","-24.3498","3.54349","0.229618","-0.764695E-01","-0.439685","1.39557","-0.333886E-01","2.91692","-0.673526E-04",-0.00432979,295.749,309.24,2023-06-16 14:30:00
"2023-06-16","15:00",167.6249,691.5,127.3,343.6,491.6,0.184,416.2,48.9841,1246,87.1,0,41.815,287.6116,0.202208333333333,"107.799","-18.8923","2.44616","0.158511","-0.927762E-01","-0.397667","1.28285","-0.259572E-01","1.99091","-0.548403E-04",-0.00695421,295.827,307.9,2023-06-16 15:00:00
"2023-06-16","15:30",167.6457,614.6,114.1,343.8,485.8,0.186,358.5,48.2354,1096,76.46,0,38.62,287.5748,0.193708333333333,"116.658","-18.9273","2.64712","0.171533","-0.586923E-01","-0.327605","1.47693","-0.254658E-01","2.18216","-0.423394E-04",0.00598856,296.119,306.71,2023-06-16 15:30:00
"2023-06-16","16:00",167.6665,515.6,98,343.6,475.9,0.19,285.3,49.0672,900,62.3,0,34.69,287.5336,0.194333333333333,"101.621","-16.9332","2.30612","0.149436","-0.755562E-01","-0.304032","1.03949","-0.220749E-01","1.92172","-0.380478E-04",-0.00040497,295.823,304.56,2023-06-16 16:00:00
"2023-06-16","16:30",167.6873,413.7,81.4,342.6,466.7,0.197,208.3,48.8542,701.8,47.97,0,30.695,287.3108,0.201291666666667,"82.8177","-13.7463","1.87896","0.121756","-0.708433E-01","-0.253723","1.09825","-0.178766E-01","1.58111","-0.306984E-04",-0.0010806,295.887,302.66,2023-06-16 16:30:00
"2023-06-16","17:00",167.7082,316.3,64.54,341,456.1,0.204,136.7,49.5298,518.3,34.68,0,26.21,286.8196,0.201041666666667,"52.8463","-9.86780","1.19874","0.776784E-01","-0.405951E-01","-0.163473","1.00798","-0.126512E-01","1.00312","-0.202551E-04",5.93238e-06,295.564,300.31,2023-06-16 17:00:00
"2023-06-16","17:30",167.729,218.4,46.84,338.9,445.7,0.215,64.83,50.1035,344.4,22.47,0,20.925,286.3448,0.201791666666667,"59.9458","-9.56711","1.35932","0.880837E-01","-0.330130E-01","-0.138628","1.16793","-0.119750E-01","1.15955","-0.241660E-04",-0.0073155,295.157,298.17,2023-06-16 17:30:00
"2023-06-16","18:00",167.7498,125.7,28.28,336.8,436,0.226,-1.845,51.5974,192.7,12.46,0,15.265,285.8952,0.193333333333333,"41.7366","-6.06271","0.945945","0.612972E-01","-0.213442E-01","-0.798406E-01","0.554466","-0.739058E-02","0.819245","-0.984533E-05",0.000641088,294.565,296.32,2023-06-16 18:00:00
"2023-06-16","18:30",167.7707,53.09,12.81,334.8,427.6,0.246,-52.52,53.9943,84,5.4,0,10.125,285.5268,0.201666666666667,"25.0167","-1.23249","0.566601","0.367158E-01","-0.636106E-02","-0.179132E-01","0.345659","-0.164944E-02","0.515476","-0.441067E-05",-0.0018319,293.915,294.76,2023-06-16 18:30:00
"2023-06-16","19:00",167.7915,7.685,3.5,332.3,418.3,-9999,-82.2,57.1367,19.68,1.217,0,5.786,285.206,0.1935,"11.7850","1.23558","0.266725","0.172838E-01","0.138723E-01","0.298133E-01","0.219768","0.145768E-02","0.258874","0.162018E-05",-2.67697e-08,292.91,293.15,2023-06-16 19:00:00
"2023-06-16","19:30",167.8123,0,1.352,331,409.9,-9999,-84.7,60.82,0.774,0.025,0,2.0185,284.8936,0.20125,"5.08039","3.30755","0.114850","0.744225E-02","0.776534E-01","0.753783E-01","0.698014E-01","0.375276E-02","0.129413","0.374887E-05",0.000584665,291.803,291.74,2023-06-16 19:30:00
"2023-06-16","20:00",167.8332,0,1.849,327.4,404.8,-9999,-83.7,65.2742,0.003,-0.04,0,-1.2505,284.6152,0.201083333333333,"1.67698","3.41155","0.378669E-01","0.245377E-02","0.230338","0.102755","0.347055E-01","0.378077E-02","0.559911E-01","0.345594E-05",0.00090766,290.836,290.82,2023-06-16 20:00:00
"2023-06-16","20:30",167.854,0,1.72,325.1,406.4,-9999,-87,63.7599,-0.051,-0.045,0,-3.958,284.3948,0.195416666666667,"0.807896","4.12608","0.182259E-01","0.118104E-02","0.210993","0.113051","0.435576E-01","0.458767E-02","0.407077E-01","0.285261E-05",-0.00112456,291.117,290.89,2023-06-16 20:30:00
"2023-06-16","21:00",167.8748,0,0.907,322.2,404,-9999,-87.3,64.9846,-0.055,-0.044,0,-5.9745,284.2344,0.199083333333333,"5.61606","4.11741","0.126742","0.821286E-02","0.292483E-01","0.814938E-01","0.237495","0.505169E-02","0.156525","0.684518E-05",0.00028632,290.609,290.41,2023-06-16 21:00:00
"2023-06-16","21:30",167.8956,0,0.843,319.2,399.5,-9999,-85.7,68.621,-0.049,-0.046,0,-7.3485,284.0804,0.200416666666667,"4.00559","4.31590","0.903580E-01","0.585520E-02","0.178710E-01","0.757466E-01","0.351741","0.540072E-02","0.129815","0.863472E-05",0.00107249,289.65,289.65,2023-06-16 21:30:00
"2023-06-16","22:00",167.9165,0,0.777,315.5,395.1,-9999,-84.8,71.4625,-0.043,-0.036,0,-8.5005,283.914,0.200916666666667,"3.21781","4.89047","0.725217E-01","0.469941E-02","0.206047E-01","0.841710E-01","0.335586","0.608309E-02","0.117557","0.954097E-05",0.00119992,288.711,288.86,2023-06-16 22:00:00
"2023-06-16","22:30",167.9373,0,1.024,312.8,390.6,-9999,-83.3,75.4432,-0.03,-0.028,0,-9.5165,283.7712,0.199333333333333,"4.67556","3.41616","0.105280","0.682215E-02","0.132438E-01","0.462355E-01","0.338756","0.393884E-02","0.121896","-0.352586E-05",-0.0101788,287.857,288.11,2023-06-16 22:30:00
"2023-06-16","23:00",167.9581,0,1.107,310.3,387.1,-9999,-82.4,77.6888,-0.03,-0.02,0,-10.455,283.6216,0.196583333333333,"2.26594","3.50128","0.509792E-01","0.330345E-02","0.292662E-01","0.602495E-01","0.153158","0.409802E-02","0.732070E-01","0.494755E-05",0.000709916,287.194,287.51,2023-06-16 23:00:00
"2023-06-16","23:30",167.979,0,1.123,308,382.4,-9999,-79.96,82.6218,-0.022,-0.011,0,-11.325,283.4932,0.199708333333333,"4.57681","3.07289","0.102902","0.666807E-02","0.376524E-01","0.536375E-01","0.147216","0.348942E-02","0.115189","0.157641E-05",-0.00204075,286.104,286.73,2023-06-16 23:30:00
"2023-06-17","00:00",168,0,1.605,306.4,381.3,-9999,-80.5,82.0567,-0.02,-0.013,0,-12.169,283.3408,0.200416666666667,"-2.75472","4.75321","-0.618700E-01","-0.400917E-02","0.140324","0.101785","0.884216E-01","0.530766E-02","-0.310455E-01","0.500385E-05",0.00102883,286.134,286.48,2023-06-17
"2023-06-17","00:30",168.0208,0,1.412,304.2,379.2,-9999,-80.7,83.162,-0.023,-0.009,0,-12.89,283.2184,0.200208333333333,"0.718983","4.11094","0.161480E-01","0.104639E-02","0.700659E-01","0.788121E-01","0.890995E-01","0.471007E-02","0.399634E-01","0.345006E-05",-0.00106618,285.82,286.09,2023-06-17 00:30:00
"2023-06-17","01:00",168.0416,0,1.434,301.5,377.3,-9999,-81.3,85.238,-0.014,-0.014,0,-13.475,283.1028,0.20125,"0.179145","3.40098","0.402219E-02","0.260638E-03","0.931180E-01","0.754724E-01","0.678649E-01","0.389201E-02","0.241891E-01","0.401887E-05",0.00084956,285.353,285.69,2023-06-17 01:00:00
"2023-06-17","01:30",168.0624,0,1.479,299.9,375.6,-9999,-81.3,86.5498,-0.018,-0.012,0,-13.98,282.9084,0.199875,"-1.11563","3.11094","-0.250381E-01","-0.162247E-02","0.642154E-01","0.663957E-01","0.848566E-01","0.363214E-02","-0.295636E-02","0.303424E-05",-0.000680179,285.035,285.36,2023-06-17 01:30:00
"2023-06-17","02:00",168.0833,0,1.358,298.1,373.7,-9999,-81.3,88.4371,-0.015,-0.012,0,-14.415,282.7756,0.200125,"0.283453","3.35730","0.635943E-02","0.412091E-03","0.418181E-01","0.558567E-01","0.144554","0.383221E-02","0.252342E-01","0.118584E-05",-0.00294972,284.592,285,2023-06-17 02:00:00
"2023-06-17","02:30",168.1041,0,1.746,297.6,370.3,-9999,-78.56,90.031,-0.02,-0.009,0,-14.775,282.6632,0.20025,"-2.17765","2.82460","-0.488368E-01","-0.316462E-02","0.614747E-01","0.617921E-01","0.902797E-01","0.333456E-02","-0.267739E-01","0.250136E-05",-0.00112481,284.024,284.42,2023-06-17 02:30:00
"2023-06-17","03:00",168.1249,0,2.522,298.9,366.5,-9999,-73.47,90.6521,-0.006,-0.006,0,-15.215,282.53,0.2,"-3.94152","2.28259","-0.883421E-01","-0.572457E-02","0.962137E-01","0.435964E-01","0.807525E-01","0.253298E-02","-0.744140E-01","0.107265E-05",-0.000852914,283.576,283.79,2023-06-17 03:00:00
"2023-06-17","03:30",168.1458,0,2.015,300,365.1,-9999,-69.6,92.3769,0.03,-0.012,0,-15.815,282.4108,0.199916666666667,"-2.74417","-1.39158","-0.614751E-01","-0.398359E-02","0.638201E-01","0.600508E-02","0.461514E-01","-0.128906E-02","-0.578348E-01","0.163389E-05",0.00193775,283.375,283.5,2023-06-17 03:30:00
"2023-06-17","04:00",168.1666,0.446,1.682,305.7,364.1,-9999,-61.05,92.4725,4.098,0.233,0,-16.425,282.2996,0.200375,"19.3298","-0.168528","0.432933","0.280541E-01","0.425804E-01","0.115871E-01","0.138606","-0.276708E-03","0.416694","-0.653768E-05",-0.00746391,282.727,283.36,2023-06-17 04:00:00
"2023-06-17","04:30",168.1874,18.16,6.824,311.9,365.4,0.418,-42.22,93.909,39.63,2.514,0,-16.865,282.1916,0.193791666666667,"-9.57698","2.91984","-0.214385","-0.138922E-01","16.0858","0.181301","0.119532E-01","0.163371E-02","-0.103355","0.198516E-05",0.0208893,282.434,283.59,2023-06-17 04:30:00
"2023-06-17","05:00",168.2083,64.46,21.17,307.9,373.1,0.33,-21.97,92.6732,120.2,8.19,0,-16.94,282.116,0.1995,"2.77283","2.86160","0.620649E-01","0.402180E-02","0.409653","0.652026E-01","0.249699E-01","0.289525E-02","0.632032E-01","-0.244379E-05",-0.00595448,283.784,285,2023-06-17 05:00:00
"2023-06-17","05:30",168.2291,129.9,39.02,304.5,381.7,0.302,13.68,89.7018,237.4,16.99,0,-16.215,282.1584,0.194458333333333,"4.74657","0.448933","0.106397","0.689453E-02","0.151157E-01","0.149503E-01","0.681964E-01","0.549671E-03","0.104440","-0.281275E-05",-0.00436322,285.037,286.67,2023-06-17 05:30:00
"2023-06-17","06:00",168.2499,208.7,57.13,309.6,393.9,0.275,67.33,83.6798,383.8,28.69,0,-14.495,282.272,0.195,"20.8394","-3.88387","0.467770","0.303115E-01","-0.222360E-01","-0.478044E-01","0.164396","-0.460592E-02","0.415529","-0.950780E-05",-0.00516358,286.54,289.09,2023-06-17 06:00:00
"2023-06-17","06:30",168.2707,297.9,74,313.2,408.3,0.249,128.8,76.3467,553.3,42.38,0,-11.97,282.4708,0.192375,"21.0233","-5.77612","0.472645","0.306274E-01","-0.915818E-01","-0.117066","0.240263","-0.714758E-02","0.408617","-0.767605E-05",0.00142399,288.228,292.1,2023-06-17 06:30:00
"2023-06-17","07:00",168.2916,391,89.8,318.8,423.1,0.23,196.8,71.374,733.5,56.46,0,-8.231,282.7824,0.194791666666667,"37.2335","-10.5011","0.838529","0.543367E-01","-0.359333","-0.297173","0.299821","-0.132810E-01","0.713512","-0.237349E-04",-0.00762746,289.676,295.17,2023-06-17 07:00:00
"2023-06-17","07:30",168.3124,486.1,105,324,438.4,0.216,266.7,67.8453,916,69.86,0,-3.148,283.1496,0.196291666666667,"46.5339","-12.5377","1.04958","0.680131E-01","-0.254525","-0.315138","0.230558","-0.160692E-01","0.883094","-0.208242E-04",0.00183419,291.204,298.28,2023-06-17 07:30:00
"2023-06-17","08:00",168.3332,573.7,119.1,339.9,454,0.208,340.5,63.9634,1096,82.4,0,3.0215,283.5832,0.194125,"57.1199","-13.8779","1.29034","0.836142E-01","-0.462595","-0.407033","0.346406","-0.175953E-01","1.09425","-0.220530E-04",0.00277868,292.636,301.34,2023-06-17 08:00:00
"2023-06-17","08:30",168.3541,663,130.8,334.6,468.2,0.197,398.7,59.8979,1261,93.3,0,9.396,284.0304,0.200708333333333,"87.7595","-19.1020","1.98555","0.128664","-0.327699","-0.460541","0.446017","-0.244329E-01","1.69890","-0.417512E-04",-0.00886319,293.848,303.95,2023-06-17 08:30:00
"2023-06-17","09:00",168.3749,741.2,140.7,338.6,481.8,0.19,457.2,55.0603,1417,103.5,0,15.87,284.41,0.199375,"92.7916","-18.8965","2.10207","0.136214","-0.286009","-0.470045","0.593905","-0.245914E-01","1.78426","-0.478055E-04",-0.0128384,295.121,306.64,2023-06-17 09:00:00
"2023-06-17","09:30",168.3957,810,149.3,344.3,494.2,0.184,510.6,50.9315,1555,112.5,0,21.665,284.7836,0.200333333333333,"102.818","-18.7431","2.33201","0.151114","-0.335967","-0.569760","1.02257","-0.258838E-01","1.96698","-0.515037E-04",-0.00798475,295.721,309.13,2023-06-17 09:30:00
"2023-06-17","10:00",168.4165,865,154.8,347.7,504.8,0.179,552.8,48.3023,1661,119.2,0,27.19,285.124,0.199958333333333,"122.102","-17.1864","2.77129","0.179580","-0.598495","-0.669756","1.04881","-0.242332E-01","2.39913","-0.470380E-04",-0.0038119,296.394,310.9,2023-06-17 10:00:00
"2023-06-17","10:30",168.4374,913,160.7,351.3,514.1,0.176,589.1,45.3612,1750,125.3,0,33.435,285.5048,0.199583333333333,"127.922","-19.4627","2.90527","0.188261","-0.312229","-0.611032","1.11351","-0.277905E-01","2.48982","-0.480642E-04",0.00449598,297.028,312.62,2023-06-17 10:30:00
"2023-06-17","11:00",168.4582,935,161.8,353.3,522.4,0.173,604,43.6457,1793,128.1,0,39.625,285.9912,0.193125,"160.732","-23.2367","3.65236","0.236673","-0.404121","-0.734716","1.08723","-0.329065E-01","3.15734","-0.636960E-04",-0.0040837,297.684,313.99,2023-06-17 11:00:00
"2023-06-17","11:30",168.479,946,162.6,354.7,526.1,0.172,612.4,43.5572,1808,128.6,0,44.465,286.4496,0.194875,"206.121","-25.4678","4.68741","0.303744","-0.205975","-0.641741","1.18521","-0.367429E-01","4.08927","-0.699984E-04",1.26388e-05,297.727,314.6,2023-06-17 11:30:00
